emp_no,first_name,last_name,title,from_date,to_date
258643,Przemyslawa,Esposito,Assistant Engineer,1992-02-27,1993-02-26
244711,Rosli,Butner,Technique Leader,1991-03-20,1992-03-19
239426,Vesna,Fairtlough,Senior Engineer,1994-08-09,1995-08-09
267059,Moie,Tempesti,Senior Staff,1991-06-29,1992-06-28
435774,Olivera,Bharadwaj,Assistant Engineer,1992-04-01,1993-04-01
254916,Serenella,Couchot,Staff,1997-03-15,1998-03-15
437724,Erez,Luft,Staff,1994-12-14,1995-12-14
57934,Sanjoy,Boudaillier,Engineer,1989-12-27,1990-12-27
429532,Bartek,Vendrig,Senior Engineer,1991-11-12,1992-11-11
207068,Zhiguo,Ariola,Technique Leader,1994-09-07,1995-09-07
422146,Kenton,Miara,Senior Engineer,1999-05-14,2000-05-13
283138,Cullen,Mikschl,Technique Leader,1990-01-16,1990-03-11
73233,Shigeo,Merey,Assistant Engineer,1985-07-30,1986-07-30
27970,KayLiang,Miyakawa,Assistant Engineer,1995-11-22,1996-11-21
50453,Aron,Harbusch,Engineer,1997-10-02,1998-10-02
279384,Hugo,Comte,Assistant Engineer,1992-06-30,1993-06-30
24394,Zhonghui,Conta,Technique Leader,1994-09-10,1995-09-10
89048,Otmar,Birjandi,Staff,1985-03-23,1986-03-23
418380,Kazuhiko,Gornas,Senior Staff,1993-05-20,1994-05-20
260545,Fei,Rebaine,Senior Staff,1995-05-05,1996-05-04
432956,Qunsheng,Birrer,Technique Leader,1986-05-13,1987-05-13
435588,Genta,Pepe,Engineer,1994-04-12,1995-04-12
105936,Vidar,Thibadeau,Staff,1995-03-02,1996-03-01
42778,Shuji,Remmers,Assistant Engineer,1987-12-18,1988-12-17
40773,Shimshon,Aingworth,Assistant Engineer,1986-04-13,1987-04-13
44054,Alenka,Ritcey,Staff,1997-02-09,1998-02-09
78871,Conor,Ghandeharizadeh,Staff,1985-05-25,1986-05-25
477969,Bluma,Mundy,Technique Leader,1991-10-18,1992-10-17
237289,Brendon,Fritzsche,Technique Leader,1998-01-19,1999-01-19
66643,Jianhao,Tomescu,Technique Leader,1996-08-26,1997-08-26
428219,Ghassan,Androutsos,Senior Engineer,1987-12-26,1988-12-25
90116,Brigham,Luiz,Engineer,1990-04-10,1991-04-10
48947,Filipp,Akaboshi,Senior Engineer,1992-05-20,1993-05-20
429249,Alassane,Wolniewicz,Assistant Engineer,1986-10-06,1987-10-06
439905,Kousuke,Levasseur,Assistant Engineer,1990-03-16,1991-03-16
461120,Shietung,Gelosh,Senior Engineer,1996-03-26,1997-03-26
18583,Stafford,Honglei,Senior Staff,1998-08-16,1999-08-16
471939,Kazuhiko,Marshall,Engineer,1999-11-16,2000-11-15
98514,Giao,Junot,Engineer,1999-07-01,2000-06-30
85702,Udi,Merks,Assistant Engineer,1997-08-15,1998-08-15
448769,Mong,Dichev,Technique Leader,1997-10-11,1998-10-11
249866,Steen,Gubsky,Senior Staff,1989-01-14,1990-01-14
284717,Gal,Ranta,Engineer,1992-11-07,1993-11-07
98639,Florina,Assaf,Senior Engineer,1996-05-18,1997-05-18
75354,Shuky,Jakobus,Assistant Engineer,1986-06-16,1987-06-16
24189,Abdelaziz,Atrawala,Senior Engineer,1993-03-28,1994-03-28
436558,Subir,Greibach,Senior Staff,1992-05-24,1993-05-24
441965,Claudi,Heijenga,Staff,1988-08-30,1989-08-30
491632,Gadiel,Perly,Engineer,1986-10-20,1987-10-20
406299,Kitty,Kolvik,Technique Leader,1991-10-07,1992-10-06
220418,Poorav,Laventhal,Senior Engineer,1997-08-16,1998-08-16
423633,Mariusz,Tokunaga,Engineer,1985-02-11,1986-02-11
452957,Alair,Nanard,Engineer,1996-02-10,1997-02-09
247447,Tzu,Bakhtari,Assistant Engineer,1994-03-18,1995-03-18
264001,Khalil,Mapelli,Engineer,1990-01-15,1991-01-15
412404,Mitsuyuki,Jeansoulin,Engineer,1999-10-28,2000-10-27
435026,Shim,Versino,Assistant Engineer,1986-08-20,1987-08-20
47016,Toong,Litecky,Assistant Engineer,1989-03-01,1990-03-01
295476,Shawna,Chiodo,Staff,1999-01-22,1999-04-05
290563,Shigehiro,Oxenboll,Staff,1986-02-26,1987-02-26
237400,Guadalupe,Perri,Senior Staff,1996-06-27,1997-06-27
101063,Nectarios,Munos,Assistant Engineer,1994-08-31,1995-08-14
53874,Bodo,Schade,Senior Staff,1986-02-14,1987-02-14
205660,Kien,Barreiro,Engineer,1997-08-25,1998-08-25
423214,Tsutomu,Tetzlaff,Technique Leader,1987-09-24,1988-09-23
497007,Oldrich,Adachi,Technique Leader,1997-04-03,1998-04-03
480035,Sukumar,Georg,Engineer,1990-03-27,1991-03-27
220582,Poornachandra,Zielinski,Senior Engineer,1996-02-13,1997-02-12
279280,Niranjan,Debuse,Technique Leader,1992-09-21,1993-09-21
27686,Manu,Rosiles,Engineer,1998-03-03,1999-03-03
221699,Szabolcs,Georgatos,Staff,1999-08-16,2000-02-06
450475,Saeed,Bahl,Staff,1991-01-29,1992-01-29
482354,Jayson,Zockler,Senior Engineer,1999-11-06,2000-11-05
447232,Aleksander,Schaaf,Senior Staff,1995-05-26,1996-05-25
461801,Sumali,Cooman,Staff,1992-02-16,1993-02-15
251341,Divier,Kumaresan,Senior Staff,1992-12-05,1993-12-05
84256,Denny,Cheshire,Engineer,1989-11-23,1990-11-23
206836,Guadalupe,Pfau,Staff,1993-03-22,1994-03-22
402102,Kersti,Granlund,Assistant Engineer,1995-03-19,1996-03-18
420694,Frazer,Barbanera,Technique Leader,1986-11-04,1987-11-04
225964,Mooi,Cooman,Engineer,1989-06-07,1990-06-07
444228,Xinglin,Busillo,Staff,1998-10-08,1999-06-11
69936,Lalit,Unni,Senior Staff,1998-12-06,1999-12-06
66643,Jianhao,Tomescu,Senior Staff,1996-08-26,1997-08-26
297804,Vasilis,Ginneken,Staff,1985-09-13,1986-09-13
48947,Filipp,Akaboshi,Staff,1992-05-20,1993-05-20
40536,Harngdar,Bernardinello,Assistant Engineer,1988-02-29,1989-02-28
423208,Joydip,Krone,Assistant Engineer,1995-02-08,1996-02-08
295254,Xuejun,Pfau,Senior Staff,1985-07-24,1986-07-24
21188,Piyush,Danecki,Senior Engineer,2000-01-08,2001-01-07
296621,Bokyung,Plump,Technique Leader,1986-07-05,1987-07-05
259611,Shuichi,Marrakchi,Engineer,1990-08-21,1991-08-21
426819,Sandeepan,Kulisch,Senior Staff,1997-05-16,1998-05-16
83714,Ohad,Kilgore,Technique Leader,1990-07-01,1991-07-01
410703,Kitty,Halloran,Senior Engineer,1997-11-20,1998-11-20
76417,Parviz,Duclos,Assistant Engineer,1989-12-27,1990-12-27
37592,Berni,Stranks,Engineer,1985-11-05,1986-11-05
240870,Francesca,Chorvat,Senior Engineer,1985-03-03,1986-03-03
235793,Jayesh,Spinelli,Engineer,1992-07-18,1993-07-18
17799,Gro,Gini,Technique Leader,1997-09-28,1998-09-28
53746,Manu,Erva,Technique Leader,1989-03-17,1990-03-17
27699,Falguni,Pezzoli,Technique Leader,1996-12-23,1997-12-23
75760,Jahangir,Radhakrishnan,Technique Leader,1991-04-19,1992-04-18
235325,Gro,Prochazka,Technique Leader,1992-10-16,1993-10-16
475938,Shigeaki,Lanteri,Senior Staff,1989-02-17,1990-02-17
442653,Mona,Hebden,Engineer,1995-10-20,1996-10-19
52599,Augustine,Mungall,Staff,1987-08-31,1988-08-30
34936,Bokyung,Stamatiou,Assistant Engineer,1991-02-12,1992-02-12
420599,Hidde,Riexinger,Assistant Engineer,1986-11-18,1987-11-18
35441,Chandrasekaran,Peek,Technique Leader,1988-02-07,1989-02-06
11015,Jeanna,Riesenhuber,Assistant Engineer,1998-03-14,1999-03-14
403010,Toshimitsu,Sluis,Engineer,1985-02-18,1986-02-18
291349,Constantijn,Rusterholz,Engineer,1998-08-28,1998-11-13
251233,Yucel,Bernini,Technique Leader,1993-02-19,1994-02-19
39952,Otmar,Sudbeck,Senior Staff,1998-07-22,1999-07-22
201801,Waiman,Genin,Staff,1988-10-30,1989-10-29
433157,Tomofumi,Serna,Engineer,1999-10-23,2000-10-22
75354,Shuky,Jakobus,Senior Engineer,1986-06-16,1987-06-16
91333,Lobel,Stafford,Senior Engineer,1998-11-29,1999-11-29
85414,Chiradeep,Callaway,Senior Staff,1999-07-30,2000-07-29
293080,Hideyuki,Slaats,Senior Staff,1987-05-30,1988-05-29
91648,Dmitry,Msuda,Assistant Engineer,1988-10-22,1989-10-22
428917,Theron,Billawala,Senior Engineer,1989-02-17,1990-02-17
220029,Demos,Asser,Engineer,1985-11-04,1986-11-04
109553,Xiaobin,DuBourdieux,Staff,1985-09-16,1986-09-16
272141,Tsutomu,Neiman,Engineer,1986-05-05,1987-05-05
234195,Luerbio,Terkki,Senior Engineer,1991-05-14,1992-05-13
287983,Randi,Munos,Technique Leader,1990-09-07,1991-09-07
230579,Shahar,Negoita,Senior Engineer,1994-03-19,1995-03-19
109611,Jamaludin,Lalonde,Senior Engineer,1994-07-09,1995-07-09
78171,Teiji,Hinsberger,Staff,1997-01-25,1998-01-25
212093,Leni,Henders,Staff,1993-11-19,1994-11-19
34505,Felicidad,Kumaresan,Engineer,1994-09-06,1995-09-06
272599,Holgard,Hegner,Senior Engineer,1993-07-15,1994-07-15
19350,Satoru,Yoshizawa,Engineer,1994-03-27,1995-03-27
467886,Sivanarayana,Chandrasekhar,Technique Leader,1996-01-24,1997-01-23
246244,George,Casperson,Senior Engineer,2000-01-20,2001-01-19
293746,Sanjay,Litecky,Technique Leader,1995-08-27,1996-08-26
217320,Abdelwaheb,Denis,Staff,1993-09-10,1994-09-10
202552,Morris,Saoudi,Technique Leader,1991-11-22,1992-11-21
212703,Kien,Bennis,Engineer,1993-01-06,1994-01-06
89090,Tetsushi,Theuretzbacher,Engineer,1990-02-01,1991-02-01
457832,Jackson,Zielinski,Staff,1997-09-12,1998-09-12
432787,Toshiko,Ibel,Staff,1996-11-23,1997-11-23
222701,Lein,Delaune,Assistant Engineer,1990-06-30,1991-06-30
30552,Yishai,Terlouw,Senior Engineer,1986-09-19,1987-09-19
94944,Heping,Matheson,Staff,1988-06-24,1989-06-24
291349,Constantijn,Rusterholz,Senior Engineer,1998-08-28,1998-11-13
218829,Eckart,Foong,Senior Engineer,1989-11-26,1990-11-26
248094,Valeska,Lupu,Technique Leader,1998-09-21,1999-09-21
429553,Tadanori,Fujisawa,Engineer,1999-08-07,2000-07-04
31207,Abdelwaheb,Dulin,Assistant Engineer,1993-08-05,1994-08-05
255779,Heejo,Merle,Technique Leader,1997-09-04,1998-09-04
480407,Deniz,Bennis,Senior Engineer,1989-06-24,1990-06-24
427320,Mamdouh,Ramamoorthy,Engineer,2000-01-13,2001-01-12
432034,Arfst,Uehara,Staff,1993-11-15,1994-11-15
206966,Tzu,Sichman,Senior Engineer,1987-11-17,1988-11-16
103310,Visit,Swen,Assistant Engineer,1995-10-02,1996-10-01
473299,Khaled,Penn,Technique Leader,1992-05-19,1993-05-19
279791,Chiranjit,Lyonns,Engineer,1986-12-24,1987-12-24
286370,Toshimitsu,Seuren,Senior Engineer,1995-01-19,1996-01-19
230498,Kolar,Puppo,Assistant Engineer,1990-04-25,1991-04-25
10762,Lech,Himler,Technique Leader,1992-01-21,1993-01-20
453070,Aran,Rosenbaum,Engineer,1991-04-25,1992-04-24
416877,Gio,Orsini,Senior Staff,1988-12-07,1989-12-07
218831,Unal,DuBourdieux,Senior Engineer,1996-03-13,1997-03-13
420759,Raimond,Solovay,Senior Staff,1997-10-03,1998-10-03
284045,Fun,Seiwald,Technique Leader,1994-06-24,1995-06-24
249969,Georgi,Luiz,Staff,1991-06-10,1992-06-09
247089,Seongbae,Schahn,Senior Staff,1992-12-10,1993-12-10
452365,Fei,Gadepally,Senior Staff,1988-11-13,1989-11-13
262440,Subbu,Kaiserswerth,Senior Staff,1992-06-15,1993-06-15
247875,Xiong,Anick,Senior Staff,1991-04-23,1992-04-22
44540,Mingzeng,Sadowski,Engineer,1989-11-12,1990-11-12
261184,Masako,Kornatzky,Assistant Engineer,1987-08-29,1988-08-28
469805,Chaosheng,Shobatake,Senior Staff,1991-07-03,1992-07-02
287984,Troy,Kobuchi,Assistant Engineer,1991-02-12,1992-02-12
216342,Aiichiro,Cromarty,Staff,1995-06-10,1996-06-09
59869,Zsolt,Riefers,Technique Leader,1987-09-25,1988-09-24
429238,Mona,Luck,Engineer,1989-05-11,1990-05-11
28974,Chenxi,Sundgren,Senior Staff,1986-09-02,1987-09-02
441954,Leszek,Marchegay,Senior Staff,1999-06-13,2000-06-12
98288,Sumali,Huttel,Technique Leader,1989-09-12,1990-09-12
292504,Georgi,Bednarek,Assistant Engineer,1994-03-02,1995-03-02
215746,Sven,Speer,Senior Staff,1999-07-08,2000-07-07
258363,Tayeb,Veevers,Senior Engineer,1986-10-10,1987-10-10
200312,Akemi,Fujisaki,Engineer,1998-06-25,1999-06-25
448165,Anyuan,Schwaller,Senior Staff,1993-08-31,1994-08-31
64532,Atilio,Segond,Staff,1990-11-29,1991-11-29
428160,Jamaludin,Kalorkoti,Engineer,1993-07-14,1994-07-14
18424,Filipp,Rousseau,Senior Staff,1995-06-07,1996-06-06
467176,Przemyslawa,Borovoy,Senior Staff,1993-06-18,1994-06-18
421039,Aemilian,Zedlitz,Engineer,1988-12-23,1989-12-23
413831,Mohamadou,Grabner,Senior Staff,1991-11-25,1992-11-24
31341,Oksana,Zultner,Assistant Engineer,1991-03-23,1992-03-22
275801,Ayakannu,Heinisuo,Technique Leader,1986-06-28,1987-06-28
89590,Guther,Rothenberg,Senior Staff,1991-08-08,1992-08-07
30695,Gudjon,Majewski,Senior Staff,1999-10-26,2000-10-25
262210,Chinho,Bottner,Senior Staff,1985-07-29,1986-07-29
471532,Feiyu,Decleir,Staff,1998-09-13,1999-09-13
286986,Woody,Trelles,Senior Engineer,1996-05-23,1997-05-23
440997,Manton,Schapiro,Technique Leader,1991-03-26,1992-03-25
402223,Fai,Breugel,Senior Engineer,1995-02-27,1996-02-27
10410,Takahito,Gecsei,Assistant Engineer,1993-10-16,1994-10-16
457938,Arch,Picco,Technique Leader,1993-06-07,1994-06-07
466745,Boalin,Birsak,Staff,1995-10-16,1996-10-15
90614,Yonghoan,Trogemann,Engineer,1988-09-23,1989-09-23
476361,Doohun,Preusig,Staff,1985-04-13,1986-04-13
79239,Denny,Griswold,Staff,1989-05-18,1990-05-18
14104,Sudhanshu,Demian,Engineer,1994-07-23,1995-07-23
62046,Karlis,Nanard,Assistant Engineer,1992-09-19,1993-09-19
68648,Jaques,DiGiano,Senior Staff,1992-04-01,1993-04-01
450817,DAIDA,Frolund,Technique Leader,1987-07-17,1988-07-16
218831,Unal,DuBourdieux,Staff,1996-03-13,1997-03-13
489465,Bogdan,Pepe,Assistant Engineer,1995-02-15,1996-02-15
404879,Jeanne,Kaminger,Senior Engineer,1987-07-21,1988-07-20
445950,Ebru,Valtorta,Senior Staff,1992-12-09,1993-12-09
409112,Sahrah,Mitchem,Technique Leader,1991-03-28,1992-03-27
437724,Erez,Luft,Assistant Engineer,1994-12-14,1995-12-14
405063,Yechezkel,Yurov,Assistant Engineer,1998-11-30,1999-11-30
443485,Marke,Klerer,Senior Staff,1990-04-14,1991-04-14
296687,Palash,Spieker,Assistant Engineer,1991-05-11,1992-05-10
428219,Ghassan,Androutsos,Staff,1987-12-26,1988-12-25
94331,Ramzi,Cronau,Technique Leader,1999-09-03,2000-09-02
225788,Ipke,Kieras,Staff,1995-12-18,1996-12-17
496970,Giordano,Maquelin,Senior Engineer,1999-12-31,2000-12-30
239415,Susumu,Brender,Senior Engineer,1993-04-17,1994-04-17
88965,Mang,Hedayat,Technique Leader,1995-05-22,1996-05-21
229207,Filipe,Erol,Assistant Engineer,1997-07-11,1998-07-11
442704,Terresa,Milicia,Assistant Engineer,1993-05-24,1994-05-24
247612,Chiranjit,Constantine,Senior Staff,1997-05-25,1998-05-25
20313,Candida,Benveniste,Senior Staff,1999-01-20,2000-01-20
95416,Gianluca,Ramaiah,Engineer,1993-11-29,1994-11-29
445201,Randi,Alblas,Senior Engineer,1992-05-02,1993-05-02
423327,Constantijn,Lichtman,Technique Leader,1994-06-26,1995-06-26
38550,JoAnne,Baez,Staff,1987-02-16,1988-02-16
20885,Otmar,Rothenberg,Senior Engineer,1989-03-14,1990-03-14
425780,Paris,Range,Senior Engineer,1989-10-25,1990-10-25
18617,Surveyors,Crouzet,Assistant Engineer,1989-04-24,1990-04-24
465711,Lakshmi,Frijda,Staff,1990-04-21,1991-04-21
414662,Ipke,Schneeberger,Staff,1985-09-20,1986-09-20
203599,Ewing,DiGiano,Assistant Engineer,2000-02-01,2001-01-31
263325,Dinkar,Sinicrope,Staff,1985-07-12,1985-12-22
252318,Keung,Simmel,Technique Leader,1995-11-17,1996-11-16
264001,Khalil,Mapelli,Assistant Engineer,1990-01-15,1991-01-15
448165,Anyuan,Schwaller,Assistant Engineer,1993-08-31,1994-08-31
77303,Xinglin,Birge,Staff,1992-03-05,1993-03-05
423633,Mariusz,Tokunaga,Staff,1985-02-11,1986-02-11
74598,Kolar,Garigliano,Technique Leader,1992-05-10,1993-05-10
423633,Mariusz,Tokunaga,Senior Staff,1985-02-11,1986-02-11
492052,Udo,Ratnakar,Engineer,1999-11-30,2000-11-29
34261,Kyoichi,Callaway,Staff,1990-12-30,1991-12-30
425780,Paris,Range,Engineer,1989-10-25,1990-10-25
81545,Larisa,Kornyak,Senior Engineer,1996-03-10,1997-03-10
39301,Rimon,Kawashima,Technique Leader,1992-02-06,1993-02-05
471397,Nigel,Zirintsis,Staff,1999-01-03,2000-01-03
401420,Florian,Uhrig,Senior Engineer,1987-01-31,1988-01-31
84315,Kristina,Baumann,Senior Engineer,1996-09-26,1997-09-26
282547,Nahum,Codenie,Technique Leader,1999-06-14,2000-06-13
438264,Rasikan,Barreiro,Assistant Engineer,1991-09-27,1992-09-26
499260,Danae,Honglei,Senior Engineer,1998-09-14,1999-09-14
464526,Berna,Comellas,Technique Leader,1995-09-07,1996-09-06
74237,Jaihie,Vilarrasa,Senior Engineer,1992-03-03,1993-03-03
234195,Luerbio,Terkki,Staff,1991-05-14,1992-05-13
491632,Gadiel,Perly,Staff,1986-10-20,1987-10-20
249433,Ayonca,Matzov,Staff,1988-06-03,1989-06-03
289122,Nikolaus,Akaboshi,Staff,1990-09-20,1991-09-20
204117,Jessie,Nooteboom,Engineer,1999-08-13,2000-08-12
20313,Candida,Benveniste,Technique Leader,1999-01-20,2000-01-20
249780,Nechama,Gaughan,Staff,1986-01-16,1987-01-16
249451,Gopalakrishnan,Pehl,Staff,1995-03-15,1996-03-14
455175,Soenke,Zaumen,Assistant Engineer,1992-02-22,1993-02-21
436915,Feixiong,Haraldson,Engineer,1998-10-11,1999-10-11
262741,Izaskun,Moffat,Assistant Engineer,1987-04-30,1988-04-29
84029,Babette,Eugenio,Staff,1997-09-21,1998-09-21
34505,Felicidad,Kumaresan,Senior Staff,1994-09-06,1995-09-06
68263,Fumiko,Bodoff,Technique Leader,1991-12-19,1992-12-18
430593,Janalee,Lanzelotte,Engineer,1997-12-01,1998-12-01
58384,Mariusz,Vural,Technique Leader,1993-11-14,1994-11-14
413554,Elvia,Schwartzburd,Senior Engineer,1991-10-16,1992-10-15
285318,Theron,Ravishankar,Staff,1991-12-27,1992-12-26
257378,Pascal,Bernatsky,Assistant Engineer,1988-09-03,1989-09-03
89161,Conal,Yetto,Senior Staff,1991-01-12,1992-01-12
10122,Ohad,Esposito,Assistant Engineer,1998-08-06,1999-08-06
229386,Pohua,Tasistro,Staff,1989-06-02,1990-06-02
406249,Naraig,Snyers,Engineer,1986-12-03,1987-12-03
17369,Yaghout,Kenevan,Senior Engineer,1993-01-28,1994-01-28
109620,Mani,Cannata,Assistant Engineer,1989-06-21,1990-06-21
81619,Gen,Aloisi,Assistant Engineer,1985-03-12,1986-03-12
292374,Shridhar,Chvatal,Assistant Engineer,1989-10-02,1990-10-02
222878,Annemarie,Zallocco,Assistant Engineer,1990-05-28,1991-05-28
400780,Poornachandra,Asser,Assistant Engineer,1993-11-07,1994-11-07
468659,Ranga,Lemarechal,Staff,1989-11-05,1990-11-05
236566,Yechezkel,Maginnis,Assistant Engineer,1992-12-11,1993-12-11
402664,Subhada,Janetzko,Engineer,1987-01-25,1988-01-25
406714,Malu,Ossenbruggen,Senior Engineer,1986-11-21,1987-11-21
276922,Yongmin,Sidje,Senior Engineer,1998-06-09,1999-06-09
423633,Mariusz,Tokunaga,Senior Engineer,1985-02-11,1986-02-11
451333,Radhika,Bonifati,Engineer,1995-03-11,1996-03-10
271975,Yuchang,Busillo,Staff,1986-03-30,1987-03-30
39341,Mahmut,Lampe,Senior Staff,1985-05-11,1986-05-11
84256,Denny,Cheshire,Senior Engineer,1989-11-23,1990-11-23
290467,Shaowen,Poulakidas,Technique Leader,1987-04-15,1988-04-14
401420,Florian,Uhrig,Assistant Engineer,1987-01-31,1988-01-31
259619,Conal,Magliocco,Staff,1992-05-09,1993-05-09
102620,Adin,Templeman,Staff,1997-12-10,1998-12-10
490551,Lalit,Lindqvist,Senior Engineer,1998-11-07,1999-11-07
480407,Deniz,Bennis,Senior Staff,1989-06-24,1990-06-24
10122,Ohad,Esposito,Staff,1998-08-06,1999-08-06
76417,Parviz,Duclos,Senior Engineer,1989-12-27,1990-12-27
225438,Remmert,Quaggetto,Staff,1992-04-28,1993-04-28
414922,Prasadram,Piazza,Senior Engineer,1987-06-05,1988-06-04
423633,Mariusz,Tokunaga,Technique Leader,1985-02-11,1986-02-11
294652,Hironobu,Brodie,Senior Engineer,1985-09-17,1986-09-17
214215,Xiaoqiang,Cardazo,Staff,1993-05-28,1994-05-28
460707,Yoshinari,Lanteri,Senior Engineer,1996-12-25,1997-12-25
238252,Uno,Suppi,Engineer,1996-12-27,1997-12-27
22502,Rutger,Binkley,Engineer,1989-10-16,1990-10-16
256078,Duke,Picaronny,Engineer,1995-03-23,1995-04-05
268043,Narain,Mikschl,Staff,1997-11-02,1998-11-02
91308,Remmert,Plumb,Engineer,1986-06-14,1987-06-14
79722,Make,Remmers,Staff,1997-08-07,1998-08-07
276563,Gift,Solares,Senior Engineer,1995-08-01,1996-07-31
17013,Morris,Garigliano,Engineer,1995-05-24,1996-05-23
251403,Utpal,DuBourdieux,Senior Engineer,1997-11-19,1998-11-19
414543,Bernd,Anick,Assistant Engineer,1988-11-19,1989-11-19
410703,Kitty,Halloran,Engineer,1997-11-20,1998-11-20
24189,Abdelaziz,Atrawala,Engineer,1993-03-28,1994-03-28
420732,Willard,Morrin,Staff,1996-05-27,1997-05-27
35798,Ulf,Oberman,Assistant Engineer,1997-03-15,1998-03-15
26476,Bilhanan,Karcich,Technique Leader,1996-04-09,1997-02-04
294791,Vesna,Lammel,Engineer,1999-10-08,2000-10-07
53891,Olivera,Pargaonkar,Senior Engineer,1989-03-13,1990-03-13
443873,Vatsa,Ramsay,Assistant Engineer,1994-02-04,1995-02-04
40983,Marla,Cherinka,Senior Engineer,1986-12-01,1987-12-01
53088,Mechthild,Lamma,Assistant Engineer,1986-05-19,1987-05-19
295278,Val,Barvinok,Technique Leader,1990-01-02,1991-01-02
406847,Alexius,Crouzet,Assistant Engineer,1999-10-05,2000-10-04
420086,Susuma,Kitsuregawa,Engineer,1985-05-28,1986-05-28
251166,Hinrich,Hooghiemstra,Senior Staff,1985-10-05,1986-10-05
420732,Willard,Morrin,Senior Engineer,1996-05-27,1997-05-27
87353,Quingbo,Coombs,Assistant Engineer,1999-01-17,2000-01-17
450510,Boalin,Tramer,Technique Leader,1992-04-13,1993-02-24
58819,Gennady,Liesche,Senior Engineer,1987-12-02,1988-12-01
460131,Adly,Hambrick,Staff,1997-07-25,1998-07-25
89680,Aiman,Mawatari,Staff,1988-05-01,1989-05-01
427320,Mamdouh,Ramamoorthy,Senior Staff,2000-01-13,2001-01-12
71710,Hitomi,Takanami,Technique Leader,1997-12-15,1998-12-15
12643,Morrie,Schurmann,Technique Leader,1998-12-31,1999-12-31
53088,Mechthild,Lamma,Staff,1986-05-19,1987-05-19
75703,Kyoichi,Erman,Technique Leader,1996-07-25,1997-07-25
460920,Remzi,Mitzlaff,Senior Engineer,1986-04-06,1987-04-06
54795,Sumant,Nergos,Assistant Engineer,1993-05-07,1994-05-07
217272,Yuchang,Eldridge,Staff,1986-08-01,1987-08-01
473268,Hugo,Sgarro,Technique Leader,1992-04-24,1993-04-24
423214,Tsutomu,Tetzlaff,Staff,1987-09-24,1988-09-23
83714,Ohad,Kilgore,Senior Engineer,1990-07-01,1991-07-01
249799,Jolita,Neimat,Senior Engineer,1993-12-27,1994-12-27
253707,Insup,Hainaut,Engineer,1998-02-11,1999-02-11
204133,Susuma,Bergere,Assistant Engineer,1996-02-25,1997-02-24
76201,Arif,Preusig,Senior Engineer,1992-04-02,1993-04-02
264167,Baoqiu,Tomescu,Senior Staff,1996-05-01,1997-05-01
80889,Shigeo,Linnainmaa,Senior Engineer,1985-07-30,1986-07-30
241872,Bluma,Fetvedt,Senior Engineer,1992-02-03,1993-02-02
427823,Jaques,Gecsei,Engineer,1999-07-13,2000-07-12
46015,Weiye,Masand,Technique Leader,1995-07-24,1996-07-23
230821,Toshiki,Raney,Staff,1997-07-03,1998-07-03
66702,Deniz,Thibadeau,Assistant Engineer,1994-09-27,1995-09-27
491478,Gill,Varman,Senior Staff,1988-06-18,1989-06-18
65013,Chandrasekaran,Peral,Assistant Engineer,1985-02-28,1986-02-28
266644,Anwar,Gubsky,Senior Engineer,1993-08-09,1994-08-09
234278,Tzu,Impagliazzo,Engineer,1990-11-14,1991-11-14
477578,Marit,Paludetto,Engineer,1990-09-30,1991-09-30
414814,Dayanand,Wielonsky,Staff,1999-02-15,2000-02-15
214391,Rayond,Klassen,Staff,1993-09-11,1994-09-11
90614,Yonghoan,Trogemann,Assistant Engineer,1988-09-23,1989-09-23
418247,Oscar,Oppitz,Staff,1995-06-30,1996-06-29
406537,Martien,Ranum,Staff,1993-03-15,1994-03-15
109252,Moty,Winter,Senior Engineer,1991-04-28,1992-04-27
240236,True,Tischendorf,Technique Leader,1986-01-19,1987-01-19
